event_time,log_source_type,event_id,threat_identifier,user_account,user_privilege_level,host_name,workstation_name,machine_name,operating_system,source_ip_address,source_port_number,destination_ip_address,destination_port_number,client_ip_address,destination_domain,network_domain,network_protocol,security_action,event_severity,event_status,status_reason,event_category,detection_rule,security_verdict,alert_type,resource_url,http_method,user_agent_string,resource_name,affected_object,target_resource,file_accessed_path,file_path,process_name,parent_process_name,access_mask,event_description,event_details,log_message,raw_event_data,log_facility,status_code,event_location,bytes_sent_total,bytes_received_total,application_name
2025-05-26 09:01:00,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.55,51396,64.233.186.27,21,0.0.0.0,nan,nan,tcp,allow,nan,nan,nan,file-transfer,allow-ftp-control,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,1754,6055,ftp-control
2025-05-26 09:01:16,edr,-1,-1,tariq.mansour,nan,pc-lina,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,smb,nan,critical,allowed,loginfailure,nan,nan,nan,malware detected,unknown_url,nan,unknown_agent,nan,nan,nan,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Startup\script.js,nan,explorer.exe,explorer.exe,nan,nan,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 09:01:18,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.78,19634,139.59.196.186,69,0.0.0.0,nan,nan,udp,allow,nan,nan,nan,file-transfer,allow-tftp,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,4167,6050,tftp
2025-05-26 09:01:20,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.16,63613,13.224.0.0,993,0.0.0.0,nan,nan,tcp,allow,nan,nan,nan,email,allow-imaps,nan,nan,unknown_url,nan,"""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/115.0""",nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,6328,6929,imaps
2025-05-26 09:01:27,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.90,59487,157.240.1.35,2222,0.0.0.0,nan,nan,tcp,allow,nan,nan,nan,remote-access,allow-alt-ssh,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,1841,6007,alt-ssh
2025-05-26 09:01:38,siem,-1,-1,jamal.alfaraj,nan,pc-farouk,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,malware_detected,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,guide_securite_informatique.pdf,nan,nan,nan,nan,nan,no_message,scriptexecution,nan,nan,nan,0,0,nan
2025-05-26 09:01:39,mail,-1,-1,nabil.ayoub,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,email_rule_triggered,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,téléchargement d’une archive mail pour archivage,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 09:01:41,router,-1,-1,nan,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,nan,5,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,Neighbor 192.168.10.101 on Vlan10 went down,nan,ospf,neighbor_change,um6p,0,0,nan
2025-05-26 09:01:59,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.10,17404,104.198.14.52,12345,0.0.0.0,nan,nan,tcp,allow,nan,nan,nan,malware,allow-netbus,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,7323,3225,netbus
2025-05-26 09:02:05,mail,-1,-1,salwa.hamdi,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,unauthorized_access_attempt,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,signalement d’un phishing à l’équipe sécurité,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 09:02:08,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.26,15423,13.224.0.0,6379,0.0.0.0,nan,nan,tcp,allow,nan,nan,nan,database,allow-redis,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,3469,5155,redis
2025-05-26 09:02:09,router,-1,-1,nan,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,nan,6,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,Assigned IP 192.168.10.114 to MAC 00:1A:2B:3C:4D:17 on FastEthernet0/1,nan,dhcpd,address_assign,um6p,0,0,nan
2025-05-26 09:02:15,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.31,48361,5.196.0.1,990,0.0.0.0,nan,nan,tcp,allow,nan,nan,nan,file-transfer,allow-ftps-control,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,8913,8729,ftps-control
2025-05-26 09:02:20,router,-1,-1,nan,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,nan,4,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,Lease expired for IP 192.168.10.111 on GigabitEthernet0/0,nan,dhcpd,expire,um6p,0,0,nan
2025-05-26 09:02:23,siem,-1,-1,joud.nasser,nan,pc-reem,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,malware_detected,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,document_validation_projet.pdf,nan,nan,nan,nan,nan,no_message,dnsrequest,nan,nan,nan,0,0,nan
2025-05-26 09:02:30,iam,-1,-1,siham.faraj,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,mfa_challenge,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,mfa challenge triggered for user siham.faraj,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 09:02:34,router,-1,-1,nan,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,nan,5,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,Route to 192.168.10.0/24 via 192.168.10.111 removed,nan,routing,update,um6p,0,0,nan
2025-05-26 09:02:39,router,-1,-1,nan,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,nan,4,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,"Routing failed to reach 192.168.10.106 via 10.0.0.1, dropping packet",nan,routing,rt_fail,um6p,0,0,nan
2025-05-26 09:02:45,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.28,18888,69.63.176.13,12345,0.0.0.0,nan,nan,tcp,allow,nan,nan,nan,malware,allow-netbus,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,4922,6704,netbus
2025-05-26 09:03:03,proxy,-1,-1,alaa.salem,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,10.10.12.56,nan,helpdesk.um6p.ma,nan,nan,nan,nan,nan,nan,nan,nan,nan,http://helpdesk.um6p.ma/reset-password,get,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,connexion rapide et répétée au même endpoint,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 09:03:19,router,-1,-1,nan,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,nan,5,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,System booted successfully,nan,sys,startup,um6p,0,0,nan
2025-05-26 09:03:30,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.62,25087,147.253.224.2,5900,0.0.0.0,nan,nan,tcp,allow,nan,nan,nan,remote-access,allow-vnc,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,6628,7763,vnc
2025-05-26 09:03:33,iam,-1,-1,fatma.ismail,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,session_terminated,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,session terminated for user fatma.ismail,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 09:03:38,siem,-1,-1,nader.alsalem,nan,pc-marwan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,phishing_link,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,notes_reunion_um6p.docx,nan,nan,nan,nan,nan,no_message,logreview,nan,nan,nan,0,0,nan
2025-05-26 09:03:48,siem,-1,-1,wael.abdulrahim,nan,pc-mohsen,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,suspicious,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,budget_it_urgent.xlsx,nan,nan,nan,nan,nan,no_message,login,nan,nan,nan,0,0,nan
2025-05-26 09:03:51,ad,4647,-1,hamza.karim,nan,nan,um6p-desk03,nan,nan,0.0.0.0,-1,0.0.0.0,-1,192.168.9.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,vpn connection established,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 09:04:00,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.46,52945,15.230.0.0,636,0.0.0.0,nan,nan,tcp,allow,nan,nan,nan,directory-auth,allow-ldaps,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,8000,2381,ldaps
2025-05-26 09:04:10,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.28,14133,31.13.71.36,646,0.0.0.0,nan,nan,tcp,allow,nan,nan,nan,remote-access,allow-ldp,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,7674,2954,ldp
2025-05-26 09:04:12,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.52,15249,8.8.8.8,80,0.0.0.0,nan,nan,tcp,allow,nan,nan,nan,web,allow-http,nan,nan,unknown_url,nan,"""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/115.0""",nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,1072,869,http
2025-05-26 09:04:20,mail,-1,-1,fadi.kassem,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,account_reactivated,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,envoi d’un email au support informatique,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 09:04:28,router,-1,-1,nan,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,nan,3,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,"Interface GigabitEthernet0/0, changed state to up",nan,link,updown,um6p,0,0,nan
2025-05-26 09:04:28,mail,-1,-1,zahra.mahdi,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,email_search,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,téléchargement d’un fichier csv utilisateur: recherche 'contact support sécurité',nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 09:04:30,mail,-1,-1,basim.zahran,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,security_alert_acknowledged,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,réception d’un email avec instructions de déploiement,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 09:04:30,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.30,18678,52.239.148.88,1701,0.0.0.0,nan,nan,udp,allow,nan,nan,nan,vpn,allow-l2tp,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,5545,7409,l2tp
2025-05-26 09:04:39,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.66,33102,206.189.0.1,990,0.0.0.0,nan,nan,tcp,allow,nan,nan,nan,file-transfer,allow-ftps-control,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,2585,3068,ftps-control
2025-05-26 09:04:39,proxy,-1,-1,mohamed.hassan,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,10.10.12.2,nan,suspicious-mirror.com,nan,nan,nan,nan,nan,nan,nan,nan,nan,http://suspicious-mirror.com/download.exe,post,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,"bloqué, domaine inconnu",nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 09:04:49,mail,-1,-1,yasin.abdelrahman,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,email_rule_created,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,téléchargement d’un rapport de vulnérabilité réseau,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 09:05:02,mail,-1,-1,nidaa.farouk,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,email_forwarded_external,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,multiples connexions simultanées détectées,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 09:05:06,iam,-1,-1,bilal.jaber,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,access_denied,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,jira_projects,nan,nan,none,nan,nan,nan,nan,access denied to jira_projects for user bilal.jaber,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 09:05:10,proxy,-1,-1,habib.mahfouz,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,10.10.12.118,nan,helpdesk.um6p.ma,nan,nan,nan,nan,nan,nan,nan,nan,nan,http://helpdesk.um6p.ma/reset-password,get,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,trafic inhabituel détecté,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 09:05:12,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.58,9067,172.217.22.14,161,0.0.0.0,nan,nan,udp,allow,nan,nan,nan,network-services,allow-snmp,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,4484,3380,snmp
2025-05-26 09:05:13,siem,-1,-1,thamer.najjar,nan,pc-yasmeen,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,benign,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,document_veille_technologique.pdf,nan,nan,nan,nan,nan,no_message,correlationlog,nan,nan,nan,0,0,nan
2025-05-26 09:05:34,mail,-1,-1,rashid.nour,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,upload_attachment,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,tentative d’accès à un email protégé par mfa,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 09:05:45,mail,-1,-1,yara.khaled,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,security_alert_acknowledged,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,accès à la messagerie via vpn sécurisé,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 09:05:48,ad,4733,-1,farouk.karim,nan,nan,um6p-fin02,nan,nan,0.0.0.0,-1,0.0.0.0,-1,10.5.6.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,helpdesk,none,nan,nan,nan,nan,configuration file modified,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 09:05:55,edr,-1,-1,hafsa.mansur,nan,pc-salma,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,http,nan,low,allowed,userrequest,nan,nan,nan,unauthorized access attempt,unknown_url,nan,unknown_agent,nan,nan,nan,C:\Windows\System32\cmd.exe,nan,explorer.exe,cmd.exe,nan,nan,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 09:05:59,router,-1,-1,nan,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,nan,5,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,Route to 192.168.10.0/24 via 192.168.10.125 removed,nan,routing,update,um6p,0,0,nan
2025-05-26 09:06:18,iam,-1,-1,rami.salim,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,access_request,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,user_roles,nan,nan,none,nan,nan,nan,nan,user rami.salim requested access to user_roles,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 09:06:25,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.94,7605,23.23.23.23,8443,0.0.0.0,nan,nan,tcp,allow,nan,nan,nan,web,allow-https-alt,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,8428,5047,https-alt
2025-05-26 09:06:54,proxy,-1,-1,karim.faraj,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,10.10.12.85,nan,iot.um6p.ma,nan,nan,nan,nan,nan,nan,nan,nan,nan,http://iot.um6p.ma/devices/status,post,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,téléchargement de script bloqué,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 09:06:56,siem,-1,-1,muhannad.almasri,nan,pc-fatima,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,malware_detected,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,rapport_conformite_rgpd.pdf,nan,nan,nan,nan,nan,no_message,quarantine,nan,nan,nan,0,0,nan
2025-05-26 09:07:03,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.44,14420,209.85.231.108,443,0.0.0.0,nan,nan,tcp,allow,nan,nan,nan,web,allow-https,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,2085,3493,https
2025-05-26 09:07:10,proxy,-1,-1,rima.bashir,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,10.10.12.142,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,http://192.168.100.5/api/v1/token,get,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,scan de port détecté,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 09:07:21,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.87,45704,185.107.56.253,6667,0.0.0.0,nan,nan,tcp,allow,nan,nan,nan,malware,allow-irc,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,693,4516,irc
2025-05-26 09:07:23,edr,-1,-1,fatima.alami,nan,pc-samar,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,dns,nan,medium,allowed,accessdenied,nan,nan,nan,suspicious powershell activity,unknown_url,nan,unknown_agent,nan,nan,nan,C:\Program Files\Mozilla Firefox\firefox.exe,nan,explorer.exe,services.exe,nan,nan,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 09:07:36,mail,-1,-1,ahmed.alhaj,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,email_untagged,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,consultation d’un email avec pièce jointe malveillante,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 09:07:45,firewall,-1,-1,nan,nan,nan,nan,nan,nan,192.168.1.63,15050,18.184.0.0,1720,0.0.0.0,nan,nan,tcp,allow,nan,nan,nan,voip,allow-h323,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,no_message,nan,nan,nan,nan,145,154,h323
2025-05-26 09:07:54,ad,4729,-1,manar.halabi,seenabledelegationprivilege,nan,um6p-admin04,nan,nan,0.0.0.0,-1,0.0.0.0,-1,192.168.254.254,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,network share accessed,nan,no_message,nan,nan,nan,nan,0,0,nan
2025-05-26 09:07:59,router,-1,-1,nan,nan,nan,nan,nan,nan,0.0.0.0,-1,0.0.0.0,-1,0.0.0.0,nan,nan,nan,nan,5,nan,nan,nan,nan,nan,nan,unknown_url,nan,unknown_agent,nan,nan,nan,none,nan,nan,nan,nan,nan,nan,Neighbor 192.168.10.121 on GigabitEthernet0/2 went down,nan,ospf,neighbor_change,um6p,0,0,nan
